Date,Open,High,Low,Close,Change (Pips),Change (%)
"Sep 16, 2019 0:00",1.24742,1.25027,1.23992,1.24287,-45.5,-0.37%
"Sep 13, 2019 0:00",1.23309,1.25058,1.23265,1.25047,173.8,0.0139
"Sep 12, 2019 0:00",1.2329,1.23669,1.22833,1.23304,1.4,0.0001
"Sep 11, 2019 0:00",1.23371,1.23706,1.23124,1.23271,-10,-0.08%
"Sep 10, 2019 0:00",1.23452,1.23798,1.23067,1.23573,12.1,0.001
"Sep 09, 2019 0:00",1.2269,1.2385,1.2233,1.23442,75.2,0.0061
"Sep 06, 2019 0:00",1.2326,1.23431,1.2279,1.22871,-38.9,-0.32%
"Sep 05, 2019 0:00",1.22521,1.23536,1.22101,1.23297,77.6,0.0063
"Sep 04, 2019 0:00",1.20798,1.22566,1.20798,1.22558,176,0.0144
"Sep 03, 2019 0:00",1.20598,1.21057,1.19584,1.20863,26.5,0.0022
"Sep 02, 2019 0:00",1.21439,1.21746,1.20359,1.20625,-81.4,-0.67%
"Aug 30, 2019 0:00",1.21793,1.22265,1.21394,1.21648,-14.5,-0.12%
"Aug 29, 2019 0:00",1.22044,1.22325,1.2172,1.21829,-21.5,-0.18%
"Aug 28, 2019 0:00",1.22849,1.22905,1.21557,1.22099,-75,-0.61%
"Aug 27, 2019 0:00",1.22172,1.23097,1.22088,1.22871,69.9,0.0057
"Aug 26, 2019 0:00",1.22645,1.22856,1.22076,1.22178,-46.7,-0.38%
"Aug 23, 2019 0:00",1.22527,1.22936,1.21945,1.22922,39.5,0.0032
"Aug 22, 2019 0:00",1.21222,1.2273,1.21083,1.22558,133.6,0.0109
"Aug 21, 2019 0:00",1.21687,1.21751,1.21123,1.21208,-47.9,-0.40%
"Aug 20, 2019 0:00",1.21256,1.21798,1.2064,1.21703,44.7,0.0037
"Aug 19, 2019 0:00",1.21473,1.21725,1.21046,1.21241,-23.2,-0.19%
"Aug 16, 2019 0:00",1.20816,1.21754,1.20738,1.21431,61.5,0.0051
"Aug 15, 2019 0:00",1.20563,1.21506,1.20505,1.20918,35.5,0.0029
"Aug 14, 2019 0:00",1.20589,1.21008,1.20449,1.20567,-2.2,-0.02%
"Aug 13, 2019 0:00",1.20755,1.20981,1.20419,1.20595,-16,-0.13%
"Aug 12, 2019 0:00",1.20426,1.21066,1.20149,1.20744,31.8,0.0026
"Aug 09, 2019 0:00",1.21335,1.21518,1.20243,1.20247,-108.8,-0.90%
"Aug 08, 2019 0:00",1.2142,1.2183,1.20952,1.21347,-7.3,-0.06%
"Aug 07, 2019 0:00",1.21672,1.21908,1.21208,1.21422,-25,-0.21%
"Aug 06, 2019 0:00",1.21399,1.22099,1.21354,1.21686,28.7,0.0024
"Aug 05, 2019 0:00",1.21582,1.21884,1.21019,1.21397,-18.5,-0.15%
"Aug 02, 2019 0:00",1.21169,1.21696,1.20906,1.2162,45.1,0.0037
"Aug 01, 2019 0:00",1.21505,1.21705,1.20794,1.21293,-21.2,-0.17%
"Jul 31, 2019 0:00",1.21509,1.22498,1.21351,1.21607,9.8,0.0008
"Jul 30, 2019 0:00",1.2216,1.22256,1.21188,1.21485,-67.5,-0.56%
"Jul 29, 2019 0:00",1.23752,1.23838,1.22125,1.22175,-157.7,-1.29%
"Jul 26, 2019 0:00",1.24498,1.24598,1.23762,1.2384,-65.8,-0.53%
"Jul 25, 2019 0:00",1.24825,1.25175,1.24366,1.24539,-28.6,-0.23%
"Jul 24, 2019 0:00",1.24379,1.25224,1.24265,1.24836,45.7,0.0037
"Jul 23, 2019 0:00",1.24726,1.24821,1.24181,1.24395,-33.1,-0.27%
"Jul 22, 2019 0:00",1.24949,1.25173,1.24557,1.24755,-19.4,-0.16%
"Jul 19, 2019 0:00",1.25444,1.2556,1.24758,1.25047,-39.7,-0.32%
"Jul 18, 2019 0:00",1.24309,1.25587,1.24243,1.25469,116,0.0092
"Jul 17, 2019 0:00",1.24066,1.24566,1.23823,1.24321,25.5,0.0021
"Jul 16, 2019 0:00",1.25161,1.25206,1.23966,1.24062,-109.9,-0.89%
"Jul 15, 2019 0:00",1.25493,1.25779,1.251,1.25158,-33.5,-0.27%
"Jul 12, 2019 0:00",1.25232,1.25791,1.25179,1.25762,53,0.0042
"Jul 11, 2019 0:00",1.24966,1.2571,1.24946,1.25255,28.9,0.0023
"Jul 10, 2019 0:00",1.24583,1.25207,1.24435,1.25044,46.1,0.0037
"Jul 09, 2019 0:00",1.25161,1.25225,1.24391,1.24596,-56.5,-0.45%
"Jul 08, 2019 0:00",1.25255,1.25398,1.25,1.25167,-8.8,-0.07%
"Jul 05, 2019 0:00",1.25762,1.25875,1.24808,1.25269,-49.3,-0.39%
