Date,Open,High,Low,Close,Change (Pips),Change (%)
"Sep 13, 2019 0:00",0.68658,0.68902,0.68587,0.68817,15.9,0.0023
"Sep 12, 2019 0:00",0.6862,0.68947,0.68603,0.68659,3.9,0.0006
"Sep 11, 2019 0:00",0.68605,0.6885,0.68488,0.68639,3.4,0.0005
"Sep 10, 2019 0:00",0.68618,0.68703,0.68489,0.68609,-0.9,-0.01%
"Sep 09, 2019 0:00",0.68371,0.68762,0.68371,0.68634,26.3,0.0038
"Sep 06, 2019 0:00",0.68136,0.68616,0.68071,0.68491,35.5,0.0052
"Sep 05, 2019 0:00",0.6796,0.683,0.67932,0.68153,19.3,0.0028
"Sep 04, 2019 0:00",0.67567,0.68006,0.67539,0.67972,40.5,0.006
"Sep 03, 2019 0:00",0.67137,0.67637,0.66874,0.6762,48.3,0.0071
"Sep 02, 2019 0:00",0.67236,0.67345,0.67098,0.67144,-9.2,-0.14%
"Aug 30, 2019 0:00",0.67256,0.67402,0.67061,0.67372,11.6,0.0017
"Aug 29, 2019 0:00",0.67262,0.67532,0.6717,0.67287,2.5,0.0004
"Aug 28, 2019 0:00",0.67505,0.67625,0.67328,0.67331,-17.4,-0.26%
"Aug 27, 2019 0:00",0.67737,0.67797,0.67464,0.67517,-22,-0.33%
"Aug 26, 2019 0:00",0.67359,0.67883,0.66896,0.67756,39.7,0.0059
"Aug 23, 2019 0:00",0.6756,0.67776,0.67356,0.67515,-4.5,-0.07%
"Aug 22, 2019 0:00",0.67801,0.67872,0.67507,0.67552,-24.9,-0.37%
"Aug 21, 2019 0:00",0.67773,0.67995,0.67733,0.67809,3.6,0.0005
"Aug 20, 2019 0:00",0.67636,0.67948,0.67543,0.67766,13,0.0019
"Aug 19, 2019 0:00",0.67764,0.67892,0.6762,0.67637,-12.7,-0.19%
"Aug 16, 2019 0:00",0.67754,0.67953,0.67708,0.67769,1.5,0.0002
"Aug 15, 2019 0:00",0.6747,0.67908,0.67462,0.67768,29.8,0.0044
"Aug 14, 2019 0:00",0.67967,0.68089,0.67355,0.67472,-49.5,-0.73%
"Aug 13, 2019 0:00",0.67475,0.68182,0.67452,0.67959,48.4,0.0071
"Aug 12, 2019 0:00",0.67796,0.67957,0.6745,0.67488,-30.8,-0.46%
"Aug 09, 2019 0:00",0.67989,0.68185,0.67777,0.67833,-15.6,-0.23%
"Aug 08, 2019 0:00",0.67539,0.6822,0.67462,0.6801,47.1,0.0069
"Aug 07, 2019 0:00",0.67599,0.67827,0.66773,0.67594,-0.5,-0.01%
"Aug 06, 2019 0:00",0.67533,0.68007,0.67498,0.6758,4.7,0.0007
"Aug 05, 2019 0:00",0.67911,0.68038,0.67477,0.67561,-35,-0.52%
"Aug 02, 2019 0:00",0.67969,0.6819,0.67632,0.67986,1.7,0.0003
"Aug 01, 2019 0:00",0.68432,0.68681,0.67954,0.68021,-41.1,-0.60%
"Jul 31, 2019 0:00",0.68711,0.6899,0.68316,0.68461,-25,-0.37%
"Jul 30, 2019 0:00",0.69007,0.6908,0.68684,0.68723,-28.4,-0.41%
"Jul 29, 2019 0:00",0.69053,0.69165,0.68947,0.69011,-4.2,-0.06%
"Jul 26, 2019 0:00",0.6951,0.69553,0.69029,0.69083,-42.7,-0.62%
"Jul 25, 2019 0:00",0.69761,0.69838,0.69422,0.69522,-23.9,-0.34%
"Jul 24, 2019 0:00",0.70048,0.70078,0.69727,0.69781,-26.7,-0.38%
"Jul 23, 2019 0:00",0.70348,0.70355,0.69962,0.70047,-30.1,-0.43%
"Jul 22, 2019 0:00",0.70385,0.70572,0.70309,0.7035,-3.5,-0.05%
"Jul 19, 2019 0:00",0.70751,0.70821,0.70376,0.70451,-30,-0.43%
"Jul 18, 2019 0:00",0.70092,0.70765,0.70052,0.70752,66,0.0093
"Jul 17, 2019 0:00",0.70112,0.70249,0.69963,0.70098,-1.4,-0.02%
"Jul 16, 2019 0:00",0.70388,0.70443,0.70101,0.70108,-28,-0.40%
"Jul 15, 2019 0:00",0.70128,0.70397,0.7012,0.70388,26,0.0037
"Jul 12, 2019 0:00",0.69742,0.70249,0.69708,0.70227,48.5,0.0069
"Jul 11, 2019 0:00",0.69561,0.69879,0.69518,0.6975,18.9,0.0027
"Jul 10, 2019 0:00",0.69261,0.69693,0.69107,0.69598,33.7,0.0048
"Jul 09, 2019 0:00",0.69712,0.69748,0.69201,0.69284,-42.8,-0.62%
"Jul 08, 2019 0:00",0.69729,0.69942,0.6967,0.69734,0.5,0.0001
"Jul 05, 2019 0:00",0.70214,0.7029,0.69577,0.69791,-42.3,-0.61%
